"";"squads_player_id";"squads_tournament_id";"squads_team_id";"squads_shirt_number";"squads_position_name";"players_family_name";"players_given_name";"players_birth_date";"players_female";"players_goal_keeper";"players_defender";"players_midfielder";"players_forward"
"8318";"P-60490";"WC-1974";"T-09";12;"goal keeper";"Renato";"not applicable";"1944-12-05";0;1;0;0;0
"8319";"P-60505";"WC-1930";"T-03";0;"forward";"Ferreira";"Manuel";"1905-10-22";0;0;0;0;1
"8320";"P-60513";"WC-1938";"T-21";0;"forward";"Nejedlý";"Oldřich";"1909-12-26";0;0;0;0;1
"8321";"P-60513";"WC-1934";"T-21";0;"forward";"Nejedlý";"Oldřich";"1909-12-26";0;0;0;0;1
"8322";"P-60541";"WC-2010";"T-03";22;"goal keeper";"Romero";"Sergio";"1987-02-22";0;1;0;0;0
"8323";"P-60541";"WC-2014";"T-03";1;"goal keeper";"Romero";"Sergio";"1987-02-22";0;1;0;0;0
"8324";"P-60554";"WC-2018";"T-73";17;"forward";"Aspas";"Iago";"1987-08-01";0;0;0;0;1
"8325";"P-60562";"WC-2002";"T-71";13;"midfielder";"Lee";"Eul-yong";"1975-09-08";0;0;0;1;0
"8326";"P-60562";"WC-2006";"T-71";13;"midfielder";"Lee";"Eul-yong";"1975-09-08";0;0;0;1;0
"8327";"P-60564";"WC-2006";"T-38";17;"forward";"Kazemian";"Javad";"1981-04-23";0;0;0;0;1
"8328";"P-60570";"WC-1978";"T-74";3;"defender";"Andersson";"Roy";"1949-08-02";0;0;1;0;0
"8329";"P-60582";"WC-1970";"T-27";3;"defender";"Mariona";"Salvador";"1943-12-16";0;0;1;0;0
"8330";"P-60583";"WC-1998";"T-73";3;"defender";"Aranzábal";"Agustín";"1973-03-15";0;0;1;0;0
"8331";"P-60585";"WC-2015";"T-09";6;"defender";"Tamires";"not applicable";"1987-10-10";1;0;1;0;0
"8332";"P-60585";"WC-2019";"T-09";6;"defender";"Tamires";"not applicable";"1987-10-10";1;0;1;0;0
"8333";"P-60592";"WC-2010";"T-03";18;"forward";"Palermo";"Martín";"1973-11-07";0;0;0;0;1
"8334";"P-60597";"WC-1998";"T-83";20;"forward";"McBride";"Brian";"1972-06-19";0;0;0;0;1
"8335";"P-60597";"WC-2006";"T-83";20;"forward";"McBride";"Brian";"1972-06-19";0;0;0;0;1
"8336";"P-60597";"WC-2002";"T-83";20;"forward";"McBride";"Brian";"1972-06-19";0;0;0;0;1
"8337";"P-60604";"WC-1994";"T-73";22;"goal keeper";"Lopetegui";"Julen";"1966-08-28";0;1;0;0;0
"8338";"P-60620";"WC-1930";"T-30";0;"forward";"Maschinot";"André";"1903-06-28";0;0;0;0;1
"8339";"P-60629";"WC-1958";"T-09";18;"forward";"Altafini";"José";"1938-07-24";0;0;0;0;1
"8340";"P-60629";"WC-1962";"T-41";9;"forward";"Altafini";"José";"1938-07-24";0;0;0;0;1
"8341";"P-60644";"WC-1986";"T-55";3;"defender";"Zabala";"César";"1961-06-03";0;0;1;0;0
"8342";"P-60652";"WC-2018";"T-30";2;"defender";"Pavard";"Benjamin";"1996-03-28";0;0;1;0;0
"8343";"P-60652";"WC-2022";"T-30";2;"defender";"Pavard";"Benjamin";"1996-03-28";0;0;1;0;0
"8344";"P-60653";"WC-1999";"T-74";14;"defender";"Sundh";"Jessika";"1974-07-09";1;0;1;0;0
"8345";"P-60654";"WC-1978";"T-38";17;"forward";"Jahani";"Ghafour";"1950-06-18";0;0;0;0;1
"8346";"P-60666";"WC-1938";"T-53";0;"midfielder";"Henriksen";"Kristian";"1911-03-03";0;0;0;1;0
"8347";"P-60675";"WC-2006";"T-81";4;"midfielder";"Tymoshchuk";"Anatoliy";"1979-03-30";0;0;0;1;0
"8348";"P-60679";"WC-1934";"T-41";0;"midfielder";"Bertolini";"Luigi";"1904-09-13";0;0;0;1;0
"8349";"P-60686";"WC-2002";"T-14";17;"defender";"Du";"Wei";"1982-02-09";0;0;1;0;0
"8350";"P-60694";"WC-1954";"T-64";8;"forward";"Mackenzie";"John";"1925-09-04";0;0;0;0;1
"8351";"P-60695";"WC-1966";"T-51";9;"goal keeper";"Lee";"Keun-hak";"1940-07-07";0;1;0;0;0
"8352";"P-60697";"WC-1982";"T-21";20;"forward";"Petržela";"Vlastimil";"1953-07-20";0;0;0;0;1
"8353";"P-60714";"WC-1978";"T-48";19;"goal keeper";"Doesburg";"Pim";"1943-10-28";0;1;0;0;0
"8354";"P-60716";"WC-2014";"T-73";22;"defender";"Azpilicueta";"César";"1989-08-28";0;0;1;0;0
"8355";"P-60716";"WC-2018";"T-73";14;"defender";"Azpilicueta";"César";"1989-08-28";0;0;1;0;0
"8356";"P-60716";"WC-2022";"T-73";2;"defender";"Azpilicueta";"César";"1989-08-28";0;0;1;0;0
"8357";"P-60731";"WC-2007";"T-53";20;"forward";"Klaveness";"Lise";"1981-04-19";1;0;0;1;1
"8358";"P-60731";"WC-2003";"T-53";20;"midfielder";"Klaveness";"Lise";"1981-04-19";1;0;0;1;1
"8359";"P-60745";"WC-1954";"T-64";14;"goal keeper";"Anderson";"John";"1929-12-08";0;1;0;0;0
"8360";"P-60766";"WC-2002";"T-11";2;"defender";"Tchato";"Bill";"1975-05-14";0;0;1;0;0
"8361";"P-60769";"WC-2014";"T-41";13;"goal keeper";"Perin";"Mattia";"1992-11-10";0;1;0;0;0
"8362";"P-60811";"WC-1962";"T-28";13;"forward";"Kevan";"Derek";"1935-03-06";0;0;0;0;1
"8363";"P-60811";"WC-1958";"T-28";9;"forward";"Kevan";"Derek";"1935-03-06";0;0;0;0;1
"8364";"P-60814";"WC-1994";"T-63";20;"forward";"Idris";"Hamzah";"1972-10-08";0;0;0;0;1
"8365";"P-60826";"WC-1986";"T-28";22;"goal keeper";"Bailey";"Gary";"1958-08-09";0;1;0;0;0
"8366";"P-60828";"WC-1938";"T-31";0;"defender";"Münzenberg";"Reinhold";"1909-01-25";0;0;1;0;0
"8367";"P-60828";"WC-1934";"T-31";0;"defender";"Münzenberg";"Reinhold";"1909-01-25";0;0;1;0;0
"8368";"P-60833";"WC-2006";"T-63";17;"defender";"Al-Bishi";"Mohamed";"1987-05-03";0;0;1;0;0
"8369";"P-60841";"WC-1998";"T-64";22;"defender";"Dailly";"Christian";"1973-10-23";0;0;1;0;0
"8370";"P-60845";"WC-1974";"T-87";15;"defender";"Dojčinovski";"Kiril";"1943-10-17";0;0;1;0;0
"8371";"P-60866";"WC-1982";"T-09";1;"goal keeper";"Peres";"Waldir";"1951-02-02";0;1;0;0;0
"8372";"P-60866";"WC-1978";"T-09";22;"goal keeper";"Peres";"Waldir";"1951-02-02";0;1;0;0;0
"8373";"P-60866";"WC-1974";"T-09";22;"goal keeper";"Peres";"Waldir";"1951-02-02";0;1;0;0;0
"8374";"P-60871";"WC-2018";"T-26";17;"midfielder";"Elneny";"Mohamed";"1992-07-11";0;0;0;1;0
"8375";"P-60872";"WC-2018";"T-47";20;"forward";"Bouhaddouz";"Aziz";"1987-03-30";0;0;0;0;1
"8376";"P-60880";"WC-2018";"T-22";19;"midfielder";"Schöne";"Lasse";"1986-05-27";0;0;0;1;0
"8377";"P-60895";"WC-1978";"T-57";2;"forward";"Mazur";"Włodzimierz";"1954-04-18";0;0;0;0;1
"8378";"P-60896";"WC-1974";"T-86";12;"midfielder";"Overath";"Wolfgang";"1943-09-29";0;0;0;1;0
"8379";"P-60896";"WC-1970";"T-86";12;"midfielder";"Overath";"Wolfgang";"1943-09-29";0;0;0;1;0
"8380";"P-60896";"WC-1966";"T-86";12;"midfielder";"Overath";"Wolfgang";"1943-09-29";0;0;0;1;0
"8381";"P-60897";"WC-2003";"T-30";20;"defender";"Sykora";"Emmanuelle";"1976-02-21";1;0;1;0;0
"8382";"P-60914";"WC-2006";"T-03";3;"defender";"Sorín";"Juan Pablo";"1976-05-05";0;0;1;0;0
"8383";"P-60914";"WC-2002";"T-03";3;"defender";"Sorín";"Juan Pablo";"1976-05-05";0;0;1;0;0
"8384";"P-60945";"WC-2006";"T-83";14;"midfielder";"Olsen";"Ben";"1977-05-03";0;0;0;1;0
"8385";"P-60964";"WC-1994";"T-73";8;"midfielder";"Guerrero";"Julen";"1974-01-07";0;0;0;1;0
"8386";"P-60964";"WC-1998";"T-73";8;"midfielder";"Guerrero";"Julen";"1974-01-07";0;0;0;1;0
"8387";"P-60966";"WC-1982";"T-56";3;"defender";"Salguero";"Salvador";"1951-08-10";0;0;1;0;0
"8388";"P-60969";"WC-1994";"T-09";19;"forward";"Müller";"not applicable";"1966-01-31";0;0;0;0;1
"8389";"P-60969";"WC-1986";"T-09";7;"forward";"Müller";"not applicable";"1966-01-31";0;0;0;0;1
"8390";"P-60969";"WC-1990";"T-09";15;"forward";"Müller";"not applicable";"1966-01-31";0;0;0;0;1
"8391";"P-60977";"WC-1938";"T-36";0;"forward";"Toldi";"Géza";"1909-02-11";0;0;0;0;1
"8392";"P-60977";"WC-1934";"T-36";0;"forward";"Toldi";"Géza";"1909-02-11";0;0;0;0;1
"8393";"P-60980";"WC-1934";"T-36";0;"goal keeper";"Szabó";"Antal";"1910-09-04";0;1;0;0;0
"8394";"P-60980";"WC-1938";"T-36";0;"goal keeper";"Szabó";"Antal";"1910-09-04";0;1;0;0;0
"8395";"P-60982";"WC-2019";"T-04";21;"defender";"Carpenter";"Ellie";"2000-04-28";1;0;1;0;0
"8396";"P-61051";"WC-2014";"T-03";2;"defender";"Garay";"Ezequiel";"1986-10-10";0;0;1;0;0
"8397";"P-61068";"WC-2002";"T-58";23;"defender";"Jorge";"Rui";"1973-03-27";0;0;1;0;0
"8398";"P-61069";"WC-2011";"T-09";12;"goal keeper";"Bárbara";"not applicable";"1988-07-04";1;1;0;0;0
"8399";"P-61069";"WC-2015";"T-09";12;"goal keeper";"Bárbara";"not applicable";"1988-07-04";1;1;0;0;0
"8400";"P-61069";"WC-2007";"T-09";12;"goal keeper";"Bárbara";"not applicable";"1988-07-04";1;1;0;0;0
"8401";"P-61069";"WC-2019";"T-09";1;"goal keeper";"Bárbara";"not applicable";"1988-07-04";1;1;0;0;0
"8402";"P-61074";"WC-1966";"T-13";13;"goal keeper";"Olivares";"Juan";"1941-02-20";0;1;0;0;0
"8403";"P-61074";"WC-1974";"T-13";21;"goal keeper";"Olivares";"Juan";"1941-02-20";0;1;0;0;0
"8404";"P-61084";"WC-2015";"T-49";2;"midfielder";"Percival";"Ria";"1989-12-07";1;0;1;1;0
"8405";"P-61084";"WC-2019";"T-49";2;"midfielder";"Percival";"Ria";"1989-12-07";1;0;1;1;0
"8406";"P-61084";"WC-2007";"T-49";2;"midfielder";"Percival";"Ria";"1989-12-07";1;0;1;1;0
"8407";"P-61084";"WC-2011";"T-49";2;"defender";"Percival";"Ria";"1989-12-07";1;0;1;1;0
"8408";"P-61086";"WC-1966";"T-51";5;"defender";"Lim";"Zoong-sun";"1943-07-16";0;0;1;0;0
"8409";"P-61105";"WC-1998";"T-28";22;"goal keeper";"Flowers";"Tim";"1967-02-03";0;1;0;0;0
"8410";"P-61116";"WC-1994";"T-48";18;"defender";"Valckx";"Stan";"1963-10-20";0;0;1;0;0
"8411";"P-61134";"WC-1998";"T-43";3;"midfielder";"Dawes";"Chris";"1974-05-31";0;0;0;1;0
"8412";"P-61157";"WC-1982";"T-03";4;"forward";"Bertoni";"Daniel";"1955-03-14";0;0;0;0;1
"8413";"P-61157";"WC-1978";"T-03";4;"forward";"Bertoni";"Daniel";"1955-03-14";0;0;0;0;1
"8414";"P-61172";"WC-2022";"T-71";13;"midfielder";"Jun-ho";"Son";"1992-05-12";0;0;0;1;0
"8415";"P-61178";"WC-2014";"T-16";18;"defender";"Zúñiga";"Juan Camilo";"1985-12-14";0;0;1;0;0
"8416";"P-61200";"WC-1966";"T-73";1;"goal keeper";"Iribar";"José Ángel";"1943-03-01";0;1;0;0;0
"8417";"P-61216";"WC-2002";"T-28";18;"midfielder";"Hargreaves";"Owen";"1981-01-20";0;0;0;1;0
"8418";"P-61216";"WC-2006";"T-28";16;"midfielder";"Hargreaves";"Owen";"1981-01-20";0;0;0;1;0
"8419";"P-61219";"WC-1994";"T-47";13;"forward";"Bahja";"Ahmed";"1970-12-21";0;0;0;0;1
"8420";"P-61224";"WC-1994";"T-63";19;"midfielder";"Saleh";"Hamzah";"1967-04-19";0;0;0;1;0
"8421";"P-61224";"WC-1998";"T-63";20;"midfielder";"Saleh";"Hamzah";"1967-04-19";0;0;0;1;0
"8422";"P-61229";"WC-2006";"T-25";18;"defender";"Reasco";"Néicer";"1977-07-23";0;0;1;0;0
"8423";"P-61238";"WC-1990";"T-60";20;"forward";"Byrne";"John";"1961-02-01";0;0;0;0;1
"8424";"P-61240";"WC-1978";"T-74";10;"forward";"Sjöberg";"Thomas";"1952-07-06";0;0;0;0;1
"8425";"P-61247";"WC-1990";"T-09";19;"defender";"Rocha";"Ricardo";"1962-09-11";0;0;1;0;0
"8426";"P-61247";"WC-1994";"T-09";3;"defender";"Rocha";"Ricardo";"1962-09-11";0;0;1;0;0
"8427";"P-61251";"WC-1994";"T-09";11;"forward";"Romário";"not applicable";"1966-01-29";0;0;0;0;1
"8428";"P-61251";"WC-1990";"T-09";11;"forward";"Romário";"not applicable";"1966-01-29";0;0;0;0;1
"8429";"P-61253";"WC-1934";"T-06";0;"midfielder";"Hellemans";"August";"1907-09-14";0;0;0;1;0
"8430";"P-61253";"WC-1930";"T-06";0;"midfielder";"Hellemans";"August";"1907-09-14";0;0;0;1;0
"8431";"P-61256";"WC-2018";"T-04";9;"forward";"Juric";"Tomi";"1991-07-22";0;0;0;0;1
"8432";"P-61270";"WC-2014";"T-41";18;"midfielder";"Parolo";"Marco";"1985-01-25";0;0;0;1;0
"8433";"P-61271";"WC-1966";"T-03";9;"midfielder";"Simeone";"Carmelo";"1934-09-22";0;0;0;1;0
"8434";"P-61272";"WC-1970";"T-21";8;"forward";"Petráš";"Ladislav";"1946-12-01";0;0;0;0;1
"8435";"P-61292";"WC-2006";"T-44";4;"midfielder";"Endō";"Yasuhito";"1980-01-28";0;0;0;1;0
"8436";"P-61292";"WC-2010";"T-44";7;"midfielder";"Endō";"Yasuhito";"1980-01-28";0;0;0;1;0
"8437";"P-61292";"WC-2014";"T-44";7;"midfielder";"Endō";"Yasuhito";"1980-01-28";0;0;0;1;0
"8438";"P-61299";"WC-1962";"T-73";4;"forward";"Collar";"Enrique";"1934-11-02";0;0;0;0;1
"8439";"P-61313";"WC-1962";"T-73";20;"defender";"Segarra";"Joan";"1927-11-15";0;0;1;0;0
"8440";"P-61320";"WC-1999";"T-22";6;"midfielder";"Axelsen";"Jeanne";"1968-01-03";1;0;0;1;0
"8441";"P-61320";"WC-1995";"T-22";19;"midfielder";"Axelsen";"Jeanne";"1968-01-03";1;0;0;1;0
"8442";"P-61338";"WC-1930";"T-13";0;"forward";"Vidal";"Carlos";"1902-02-24";0;0;0;0;1
"8443";"P-61340";"WC-2015";"T-46";13;"defender";"Espinoza";"Greta";"1995-06-05";1;0;1;0;0
"8444";"P-61342";"WC-1994";"T-47";2;"defender";"Abdellah";"Nacer";"1966-03-03";0;0;1;0;0
"8445";"P-61365";"WC-1982";"T-05";3;"defender";"Obermayer";"Erich";"1953-01-23";0;0;1;0;0
"8446";"P-61365";"WC-1978";"T-05";3;"defender";"Obermayer";"Erich";"1953-01-23";0;0;1;0;0
"8447";"P-61373";"WC-2015";"T-46";18;"midfielder";"Pérez";"Amanda";"1994-07-31";1;0;0;1;0
"8448";"P-61383";"WC-1950";"T-55";0;"midfielder";"González";"Armando";"not available";0;0;0;1;0
"8449";"P-61392";"WC-1930";"T-55";0;"forward";"Carreras";"Saguier";"not available";0;0;0;0;1
"8450";"P-61401";"WC-1938";"T-48";0;"forward";"de Boer";"Piet";"1919-10-10";0;0;0;0;1
"8451";"P-61411";"WC-1990";"T-73";20;"forward";"Manolo";"not applicable";"1965-01-17";0;0;0;0;1
"8452";"P-61413";"WC-2022";"T-06";4;"defender";"Faes";"Wout";"1998-04-03";0;0;1;0;0
"8453";"P-61416";"WC-2022";"T-65";11;"midfielder";"Ciss";"Pathé";"1994-03-16";0;0;0;1;0
"8454";"P-61424";"WC-2018";"T-16";16;"midfielder";"Lerma";"Jefferson";"1994-10-25";0;0;0;1;0
"8455";"P-61478";"WC-2002";"T-80";1;"goal keeper";"Reçber";"Rüştü";"1973-05-10";0;1;0;0;0
"8456";"P-61483";"WC-1954";"T-86";6;"midfielder";"Eckel";"Horst";"1932-02-08";0;0;0;1;0
"8457";"P-61483";"WC-1958";"T-86";4;"midfielder";"Eckel";"Horst";"1932-02-08";0;0;0;1;0
"8458";"P-61487";"WC-2015";"T-75";10;"forward";"Bachmann";"Ramona";"1990-12-25";1;0;0;0;1
"8459";"P-61491";"WC-2015";"T-76";10;"defender";"Sunisa";"Srangthaisong";"1988-05-06";1;0;1;0;0
"8460";"P-61491";"WC-2019";"T-76";10;"defender";"Sunisa";"Srangthaisong";"1988-05-06";1;0;1;0;0
"8461";"P-61494";"WC-1974";"T-74";21;"midfielder";"Persson";"Örjan";"1942-08-27";0;0;0;1;0
"8462";"P-61494";"WC-1970";"T-74";11;"midfielder";"Persson";"Örjan";"1942-08-27";0;0;0;1;0
"8463";"P-61496";"WC-2018";"T-63";1;"goal keeper";"Al-Mayouf";"Abdullah";"1987-01-23";0;1;0;0;0
"8464";"P-61508";"WC-1990";"T-73";15;"midfielder";"Roberto";"not applicable";"1962-07-05";0;0;0;1;0
"8465";"P-61528";"WC-2018";"T-56";19;"midfielder";"Yotún";"Yoshimar";"1990-04-07";0;0;0;1;0
"8466";"P-61550";"WC-2010";"T-71";15;"defender";"Kim";"Dong-jin";"1982-01-29";0;0;1;0;0
"8467";"P-61550";"WC-2006";"T-71";3;"defender";"Kim";"Dong-jin";"1982-01-29";0;0;1;0;0
"8468";"P-61561";"WC-1998";"T-13";12;"goal keeper";"Ramírez";"Marcelo";"1965-05-29";0;1;0;0;0
"8469";"P-61576";"WC-1962";"T-46";9;"forward";"Hernández";"Héctor";"1935-12-06";0;0;0;0;1
"8470";"P-61579";"WC-1998";"T-53";8;"midfielder";"Leonhardsen";"Øyvind";"1970-08-17";0;0;0;1;0
"8471";"P-61579";"WC-1994";"T-53";8;"midfielder";"Leonhardsen";"Øyvind";"1970-08-17";0;0;0;1;0
"8472";"P-61610";"WC-2010";"T-70";22;"goal keeper";"Walters";"Shu-Aib";"1981-12-26";0;1;0;0;0
"8473";"P-61630";"WC-1986";"T-03";8;"defender";"Clausen";"Néstor";"1962-09-29";0;0;1;0;0
"8474";"P-61649";"WC-2010";"T-71";2;"defender";"Oh";"Beom-seok";"1984-07-29";0;0;1;0;0
"8475";"P-61660";"WC-1974";"T-84";11;"forward";"Corbo";"Rubén";"1952-01-20";0;0;0;0;1
"8476";"P-61662";"WC-1982";"T-45";17;"defender";"Al-Shemmari";"Hamoud";"1960-09-26";0;0;1;0;0
"8477";"P-61666";"WC-2002";"T-18";21;"defender";"Kovač";"Robert";"1974-04-06";0;0;1;0;0
"8478";"P-61666";"WC-2006";"T-18";4;"defender";"Kovač";"Robert";"1974-04-06";0;0;1;0;0
"8479";"P-61667";"WC-1930";"T-07";0;"forward";"Fernández";"René";"1906-01-01";0;0;0;0;1
"8480";"P-61670";"WC-2006";"T-79";20;"midfielder";"Namouchi";"Hamed";"1984-01-12";0;0;0;1;0
"8481";"P-61672";"WC-1998";"T-44";3;"defender";"Soma";"Naoki";"1971-07-19";0;0;1;0;0
"8482";"P-61679";"WC-1999";"T-31";6;"midfielder";"Hoffmann";"Melanie";"1974-11-29";1;0;0;1;1
"8483";"P-61679";"WC-1995";"T-31";13;"forward";"Hoffmann";"Melanie";"1974-11-29";1;0;0;1;1
"8484";"P-61684";"WC-2006";"T-75";9;"forward";"Frei";"Alexander";"1979-07-15";0;0;0;0;1
"8485";"P-61684";"WC-2010";"T-75";9;"forward";"Frei";"Alexander";"1979-07-15";0;0;0;0;1
"8486";"P-61698";"WC-1978";"T-38";15;"defender";"Eskandarian";"Andranik";"1951-12-31";0;0;1;0;0
"8487";"P-61703";"WC-2002";"T-11";9;"forward";"Eto'o";"Samuel";"1981-03-10";0;0;0;0;1
"8488";"P-61703";"WC-2014";"T-11";9;"forward";"Eto'o";"Samuel";"1981-03-10";0;0;0;0;1
"8489";"P-61703";"WC-2010";"T-11";9;"forward";"Eto'o";"Samuel";"1981-03-10";0;0;0;0;1
"8490";"P-61703";"WC-1998";"T-11";11;"forward";"Eto'o";"Samuel";"1981-03-10";0;0;0;0;1
"8491";"P-61706";"WC-1998";"T-73";18;"midfielder";"Amor";"Guillermo";"1967-12-04";0;0;0;1;0
"8492";"P-61735";"WC-1970";"T-74";8;"midfielder";"Eriksson";"Leif";"1942-03-20";0;0;0;1;0
"8493";"P-61767";"WC-2018";"T-04";3;"defender";"Meredith";"James";"1988-04-05";0;0;1;0;0
"8494";"P-61772";"WC-1938";"T-48";0;"forward";"Punt";"Piet";"1909-02-06";0;0;0;0;1
"8495";"P-61793";"WC-2014";"T-73";1;"goal keeper";"Casillas";"Iker";"1981-05-20";0;1;0;0;0
"8496";"P-61793";"WC-2010";"T-73";1;"goal keeper";"Casillas";"Iker";"1981-05-20";0;1;0;0;0
"8497";"P-61793";"WC-2002";"T-73";1;"goal keeper";"Casillas";"Iker";"1981-05-20";0;1;0;0;0
"8498";"P-61793";"WC-2006";"T-73";1;"goal keeper";"Casillas";"Iker";"1981-05-20";0;1;0;0;0
"8499";"P-61802";"WC-1986";"T-58";21;"midfielder";"André";"António";"1957-12-24";0;0;0;1;0
"8500";"P-61810";"WC-2022";"T-06";22;"forward";"De Ketelaere";"Charles";"2001-03-10";0;0;0;0;1
"8501";"P-61813";"WC-2018";"T-57";3;"defender";"Jędrzejczyk";"Artur";"1987-11-04";0;0;1;0;0
"8502";"P-61813";"WC-2022";"T-57";3;"defender";"Jędrzejczyk";"Artur";"1987-11-04";0;0;1;0;0
"8503";"P-61814";"WC-1994";"T-07";15;"midfielder";"Soria";"Vladimir";"1964-07-15";0;0;0;1;0
"8504";"P-61821";"WC-1995";"T-04";4;"midfielder";"Murray";"Julie";"1970-04-28";1;0;0;1;1
"8505";"P-61821";"WC-1999";"T-04";9;"forward";"Murray";"Julie";"1970-04-28";1;0;0;1;1
"8506";"P-61823";"WC-1998";"T-05";12;"defender";"Hiden";"Martin";"1973-03-11";0;0;1;0;0
"8507";"P-61834";"WC-1966";"T-84";22;"goal keeper";"Taibo";"Walter";"1931-03-07";0;1;0;0;0
"8508";"P-61839";"WC-1934";"T-03";0;"forward";"Galateo";"Alberto";"1912-03-04";0;0;0;0;1
"8509";"P-61845";"WC-2006";"T-02";3;"defender";"Jamba";"not applicable";"1977-07-10";0;0;1;0;0
"8510";"P-61846";"WC-1994";"T-06";5;"defender";"Smidts";"Rudi";"1963-08-12";0;0;1;0;0
"8511";"P-61850";"WC-2006";"T-79";12;"midfielder";"Mnari";"Jawhar";"1976-11-08";0;0;0;1;0
"8512";"P-61853";"WC-1954";"T-86";4;"defender";"Bauer";"Hans";"1927-07-28";0;0;1;0;0
"8513";"P-61854";"WC-1990";"T-41";12;"goal keeper";"Tacconi";"Stefano";"1957-05-13";0;1;0;0;0
"8514";"P-61860";"WC-1982";"T-21";17;"midfielder";"Štambachr";"František";"1953-02-13";0;0;0;1;0
"8515";"P-61867";"WC-1934";"T-75";0;"midfielder";"Frick";"Ernst";"not available";0;0;0;1;0
"8516";"P-61872";"WC-1994";"T-31";20;"midfielder";"Effenberg";"Stefan";"1968-08-02";0;0;0;1;0
"8517";"P-61893";"WC-2018";"T-50";4;"midfielder";"Ndidi";"Wilfred";"1996-12-16";0;0;0;1;0
"8518";"P-61906";"WC-1966";"T-36";3;"defender";"Mátrai";"Sándor";"1932-11-20";0;0;1;0;0
"8519";"P-61906";"WC-1958";"T-36";2;"defender";"Mátrai";"Sándor";"1932-11-20";0;0;1;0;0
"8520";"P-61906";"WC-1962";"T-36";2;"defender";"Mátrai";"Sándor";"1932-11-20";0;0;1;0;0
"8521";"P-61922";"WC-2015";"T-28";22;"forward";"Kirby";"Fran";"1993-06-29";1;0;0;1;1
"8522";"P-61922";"WC-2019";"T-28";10;"midfielder";"Kirby";"Fran";"1993-06-29";1;0;0;1;1
"8523";"P-61927";"WC-2010";"T-09";22;"goal keeper";"Doni";"not applicable";"1979-10-22";0;1;0;0;0
"8524";"P-61942";"WC-1970";"T-61";4;"defender";"Mocanu";"Mihai";"1942-02-24";0;0;1;0;0
"8525";"P-61943";"WC-2010";"T-70";20;"defender";"Khumalo";"Bongani";"1987-01-06";0;0;1;0;0
"8526";"P-61949";"WC-2022";"T-12";16;"goal keeper";"Pantemis";"James";"1997-02-21";0;1;0;0;0
"8527";"P-61954";"WC-1998";"T-30";7;"midfielder";"Deschamps";"Didier";"1968-10-15";0;0;0;1;0
"8528";"P-61972";"WC-1986";"T-12";8;"midfielder";"Gray";"Gerry";"1961-01-20";0;0;0;1;0
"8529";"P-61973";"WC-2015";"T-71";15;"midfielder";"Park";"Hee-young";"1991-03-21";1;0;0;1;0
"8530";"P-61974";"WC-2006";"T-78";10;"midfielder";"Latapy";"Russell";"1968-08-02";0;0;0;1;0
"8531";"P-61976";"WC-2018";"T-22";13;"defender";"Jørgensen";"Mathias";"1990-04-23";0;0;1;0;0
"8532";"P-61977";"WC-2003";"T-51";15;"midfielder";"Ri";"Un-gyong";"1980-11-19";1;0;0;1;0
"8533";"P-61977";"WC-2007";"T-51";12;"midfielder";"Ri";"Un-gyong";"1980-11-19";1;0;0;1;0
"8534";"P-61979";"WC-2022";"T-04";11;"forward";"Mabil";"Awer";"1995-09-15";0;0;0;0;1
"8535";"P-61986";"WC-1962";"T-16";10;"midfielder";"Serrano";"Rolando";"1938-11-13";0;0;0;1;0
"8536";"P-62026";"WC-1998";"T-47";1;"goal keeper";"El Brazi";"Abdelkader";"1964-11-05";0;1;0;0;0
"8537";"P-62028";"WC-1998";"T-31";11;"forward";"Marschall";"Olaf";"1966-03-19";0;0;0;0;1
"8538";"P-62029";"WC-2014";"T-48";17;"forward";"Lens";"Jeremain";"1987-11-24";0;0;0;0;1
"8539";"P-62033";"WC-2018";"T-66";19;"forward";"Jović";"Luka";"1997-12-23";0;0;0;0;1
"8540";"P-62033";"WC-2022";"T-66";11;"forward";"Jović";"Luka";"1997-12-23";0;0;0;0;1
"8541";"P-62062";"WC-2002";"T-30";5;"defender";"Christanval";"Philippe";"1978-08-31";0;0;1;0;0
"8542";"P-62087";"WC-1982";"T-35";2;"defender";"Gutiérrez";"Efraín";"1954-05-07";0;0;1;0;0
"8543";"P-62088";"WC-1950";"T-41";0;"forward";"Campatelli";"Aldo";"1919-04-07";0;0;0;0;1
"8544";"P-62095";"WC-1934";"T-74";0;"midfielder";"Carlsson";"Rune";"1909-10-01";0;0;0;1;0
"8545";"P-62104";"WC-2007";"T-83";11;"midfielder";"Lloyd";"Carli";"1982-07-16";1;0;0;1;1
"8546";"P-62104";"WC-2019";"T-83";10;"forward";"Lloyd";"Carli";"1982-07-16";1;0;0;1;1
"8547";"P-62104";"WC-2015";"T-83";10;"midfielder";"Lloyd";"Carli";"1982-07-16";1;0;0;1;1
"8548";"P-62104";"WC-2011";"T-83";10;"midfielder";"Lloyd";"Carli";"1982-07-16";1;0;0;1;1
"8549";"P-62127";"WC-2015";"T-73";5;"defender";"García";"Ruth";"1987-04-26";1;0;1;0;0
"8550";"P-62128";"WC-1982";"T-35";4;"defender";"Bulnes";"Fernando";"1946-10-21";0;0;1;0;0
"8551";"P-62134";"WC-1974";"T-84";13;"defender";"de Simone";"Gustavo";"1948-04-23";0;0;1;0;0
